#1=α 2=act 3=ϕ 4=ϵg 5=q 
0.837 erf 0.8703530616862751 0.4326571075192588 0.3008761070818454
0.838 erf 0.8697317617774508 0.43259279508300846 0.3011591376631947
0.839 erf 0.8691105346213236 0.43252851622841665 0.3014420081719189
0.84 erf 0.8684893801877299 0.43246427093827206 0.3017247186914766
0.841 erf 0.8678682984465123 0.43240005919536706 0.3020072693053235
0.842 erf 0.8672472893675208 0.4323358809824978 0.30228966009691194
0.843 erf 0.8666263529206111 0.4322717362824642 0.3025718911496908
0.844 erf 0.8660054890756473 0.4322076250780699 0.30285396254710584
0.845 erf 0.8653846978024985 0.4321435473521226 0.3031358743725989
0.846 erf 0.8647639790710412 0.43207950308743337 0.3034176267096088
0.847 erf 0.8641433328511592 0.43201549226681746 0.3036992196415704
0.848 erf 0.863522759112742 0.4319515148730937 0.3039806532519145
0.849 erf 0.862902257825687 0.43188757088908475 0.3042619276240685
0.85 erf 0.8622818289598972 0.4318236602976173 0.30454304284145556
0.851 erf 0.8616614724852835 0.4317597830815216 0.3048239989874951
0.852 erf 0.8610411883717629 0.4316959392236318 0.30510479614560215
0.853 erf 0.8604209765892596 0.43163212870678613 0.3053854343991875
0.854 erf 0.8598008371077045 0.43156835151382644 0.30566591383165786
0.855 erf 0.859180769897035 0.43150460762759846 0.3059462345264154
0.856 erf 0.8585607749271967 0.4314408970309516 0.3062263965668579
0.857 erf 0.85794085216814 0.4313772197067398 0.3065064000363784
0.858 erf 0.8573210015898235 0.4313135756378201 0.3067862450183653
0.859 erf 0.8567012231622131 0.4312499648070539 0.30706593159620266
0.86 erf 0.8560815168552798 0.43118638719730634 0.3073454598532691
0.861 erf 0.8554618826390038 0.4311228427914464 0.3076248298729387
0.862 erf 0.85484232048337 0.4310593315723472 0.3079040417385803
0.863 erf 0.8542228303583728 0.43099585352288555 0.30818309553355805
0.864 erf 0.8536034122340108 0.4309324086259421 0.30846199134123037
0.865 erf 0.8529840660802915 0.4308689968644019 0.3087407292449509
0.866 erf 0.8523647918672282 0.4308056182211533 0.30901930932806754
0.867 erf 0.8517455895648424 0.43074227267908916 0.3092977316739228
0.868 erf 0.8511264591431612 0.43067896022110597 0.3095759963658538
0.869 erf 0.8505074005722201 0.4306156808301041 0.3098541034871922
0.87 erf 0.84988841382206 0.4305524344889883 0.3101320531212635
0.871 erf 0.8492694988627311 0.43048922118066685 0.3104098453513876
0.872 erf 0.8486506556642882 0.43042604088805214 0.31068748026087883
0.873 erf 0.8480318841967946 0.43036289359406077 0.3109649579330451
0.874 erf 0.8474131844303202 0.430299779281613 0.3112422784511885
0.875 erf 0.8467945563349426 0.4302366979336333 0.3115194418986048
0.876 erf 0.8461759998807453 0.43017364953305015 0.31179644835858383
0.877 erf 0.8455575150378202 0.4301106340627958 0.3120732979144089
0.878 erf 0.8449391017762649 0.43004765150580687 0.3123499906493569
0.879 erf 0.8443207600661858 0.4299847018450238 0.31262652664669854
0.88 erf 0.843702489877695 0.4299217850633911 0.31290290598969744
0.881 erf 0.8430842911809125 0.4298589011438573 0.3131791287616109
0.882 erf 0.842466163945965 0.429796050069375 0.31345519504568975
0.883 erf 0.8418481081429867 0.42973323182290085 0.3137311049251775
0.884 erf 0.8412301237421193 0.42967044638739565 0.3140068584833108
0.885 erf 0.8406122107135106 0.4296076937458241 0.3142824558033197
0.886 erf 0.8399943690273165 0.42954497388115503 0.31455789696842684
0.887 erf 0.8393765986536997 0.4294822867763615 0.31483318206184785
0.888 erf 0.8387588995576598 0.42941983057722527 0.31510744100950305
0.889 erf 0.838141271724786 0.4293570149157101 0.31538326619944457
0.89 erf 0.8375237151049059 0.42929461952284026 0.3156572338197878
0.891 erf 0.8369062296832572 0.4292320676206322 0.31593187647161497
0.892 erf 0.8362888154252351 0.42916954386332895 0.31620638335723195
0.893 erf 0.8356714723009228 0.42910705265585625 0.31648073514423647
0.894 erf 0.8350542002805306 0.4290445940869654 0.3167549314514933
0.895 erf 0.8344369993342797 0.42898216814218776 0.3170289723510696
0.896 erf 0.8338198694323978 0.42891977480459337 0.31730285792584945
0.897 erf 0.833202810545121 0.4288574140571975 0.3175765882589674
0.898 erf 0.832585822642692 0.4287950858830183 0.31785016343355577
0.899 erf 0.8319689056953607 0.42873279026507793 0.3181235835327389
0.9 erf 0.8313520596733849 0.4286705271864028 0.3183968486396329
0.901 erf 0.8307352845470295 0.4286082966300236 0.3186699588373456
0.902 erf 0.8301185802865667 0.42854609857897485 0.31894291420897664
0.903 erf 0.8295019468622761 0.4284839330162958 0.3192157148376169
0.904 erf 0.8288853842444447 0.4284217999250293 0.31948836080634874
0.905 erf 0.8282688924033672 0.4283596992882228 0.31976085219824596
0.906 erf 0.827652471309345 0.42829763108892804 0.3200331890963734
0.907 erf 0.8270361209326882 0.4282355953102006 0.32030537158378747
0.908 erf 0.8264198412437124 0.42817359193510063 0.3205773997435356
0.909 erf 0.8258036322127423 0.4281116209466922 0.320849273658656
0.91 erf 0.8251874938101096 0.428049682328044 0.3211209934121779
0.911 erf 0.8245714260061531 0.4279877760622286 0.3213925590871218
0.912 erf 0.8239554287712196 0.427925902132323 0.32166397076649844
0.913 erf 0.823339502075663 0.42786406052140863 0.3219352285333096
0.914 erf 0.8227236458898445 0.4278022512125707 0.32220633247054764
0.915 erf 0.8221078601841331 0.42774047418889916 0.32247728266119524
0.916 erf 0.8214921449289062 0.42767872943348806 0.322748079188226
0.917 erf 0.8208765000945469 0.4276170169294358 0.3230187221346035
0.918 erf 0.8202609256514471 0.4275553366598449 0.32328921158328183
0.919 erf 0.8196454215700057 0.4274936886078224 0.3235595476172054
0.92 erf 0.8190299878206299 0.4274320727564795 0.32382973031930834
0.921 erf 0.8184146243737332 0.42737048908893177 0.3240997597725155
0.922 erf 0.8177993311997382 0.4273089375882991 0.3243696360597412
0.923 erf 0.8171841082690742 0.4272474182377056 0.3246393592638899
0.924 erf 0.8165689555521772 0.42718593102028 0.3249089294678558
0.925 erf 0.8159538730194928 0.42712447591915503 0.3251783467545232
0.926 erf 0.8153388606414728 0.427063052917468 0.3254476112067654
0.927 erf 0.8147239183885774 0.4270016619983604 0.3257167229074461
0.928 erf 0.8141090462312736 0.4269403031449783 0.3259856819394177
0.929 erf 0.8134942441400369 0.42687897634047184 0.326254488385523
0.93 erf 0.8128795120853501 0.4268176815679959 0.32652314232859325
0.931 erf 0.8122648500377031 0.4267564188107093 0.32679164385144965
0.932 erf 0.8116502579675948 0.4266951880517756 0.32705999303690225
0.933 erf 0.8110357358455303 0.4266339892743627 0.3273281899677504
0.934 erf 0.8104212836420236 0.42657282246164274 0.3275962347267825
0.935 erf 0.809806901327595 0.4265116875967925 0.3278641273967758
0.936 erf 0.8091925888727747 0.42645058466299285 0.3281318680604967
0.937 erf 0.8085783462480983 0.4263895136434294 0.32839945680070015
0.938 erf 0.8079641734241111 0.42632847452129197 0.32866689370013014
0.939 erf 0.8073500703713641 0.42626746727977494 0.32893417884151915
0.94 erf 0.8067360370604183 0.426206491902077 0.32920131230758837
0.941 erf 0.80612207346184 0.4261455483714014 0.32946829418104734
0.942 erf 0.8055081795462057 0.42608463667095586 0.32973512454459436
0.943 erf 0.804894355284098 0.4260237567839525 0.3300018034809157
0.944 erf 0.8042806006461084 0.42596290869360787 0.3302683310726864
0.945 erf 0.8036669156028351 0.4259020923831429 0.3305347074025693
0.946 erf 0.803053300124885 0.4258413078357834 0.3308009325532157
0.947 erf 0.8024397541828726 0.42578055503475915 0.3310670066072647
0.948 erf 0.8018262777474198 0.4257198339633048 0.33133292964734357
0.949 erf 0.8012128707891566 0.42565914460465926 0.3315987017560677
0.95 erf 0.8005995332787214 0.42559848694206626 0.33186432301603974
0.951 erf 0.7999862651867595 0.4255378609587735 0.3321297935098507
0.952 erf 0.7993730664839249 0.42547726663803365 0.3323951133200792
0.953 erf 0.7987599371408788 0.4254167039631038 0.33266028252929125
0.954 erf 0.7981468771282909 0.4253561729172456 0.3329253012200403
0.955 erf 0.7975338864168381 0.425295673483725 0.33319016947486807
0.956 erf 0.7969209649772062 0.4252352056458128 0.3334548873763027
0.957 erf 0.7963081127800877 0.4251747693867841 0.3337194550068601
0.958 erf 0.7956953297961841 0.4251143646899188 0.3339838724490436
0.959 erf 0.7950826159962041 0.4250539915385011 0.3342481397853434
0.96 erf 0.7944699713508644 0.42499364991581995 0.334512257098237
0.961 erf 0.7938573958308903 0.42493333980516884 0.33477622447018895
0.962 erf 0.7932448894070147 0.42487306118984586 0.3350400419836507
0.963 erf 0.792632452049978 0.4248128140531535 0.3353037097210606
0.964 erf 0.7920200837305292 0.42475259837839907 0.33556722776484393
0.965 erf 0.7914077844194249 0.4246924141488944 0.33583059619741235
0.966 erf 0.7907955540874302 0.4246322613479559 0.33609381510116476
0.967 erf 0.7901833927053177 0.4245721399589046 0.3363568845584863
0.968 erf 0.789571300243868 0.4245120499650662 0.3366198046517487
0.969 erf 0.7889592766738699 0.42445199134977085 0.33688257546331
0.97 erf 0.7883473219661202 0.42439196409635366 0.3371451970755151
0.971 erf 0.7877354360914243 0.4243319681881541 0.3374076695706946
0.972 erf 0.7871236190205948 0.4242720036085163 0.337669993031166
0.973 erf 0.7865118707244524 0.42421207034078917 0.3379321675392324
0.974 erf 0.7859001911738266 0.4241521683683262 0.3381941931771833
0.975 erf 0.7852885803395541 0.42409229767448553 0.3384560700272942
0.976 erf 0.7846770381924805 0.42403245824263 0.33871779817182657
0.977 erf 0.7840655647034591 0.42397265005612694 0.33897937769302766
0.978 erf 0.7834541598433512 0.4239128730983488 0.33924080867313067
0.979 erf 0.7828428235830261 0.4238531273526723 0.33950209119435465
0.98 erf 0.7822315558933621 0.42379341280247906 0.3397632253389039
0.981 erf 0.7816203567452447 0.4237337294311553 0.34002421118896864
0.982 erf 0.7810092261095675 0.4236740772220918 0.34028504882672495
0.983 erf 0.7803981639572329 0.42361445615868454 0.34054573833433377
0.984 erf 0.7797871702538349 0.42355506440652296 0.34080541331375347
0.985 erf 0.7791762449861358 0.4234953116033545 0.34106665492155946
0.986 erf 0.7785653881041373 0.4234359773694332 0.34132605463550447
0.987 erf 0.7779545995942361 0.4233764851460768 0.3415861331465255
0.988 erf 0.7773438794224427 0.42331701936868993 0.3418460841210809
0.989 erf 0.7767332275595791 0.42325758452520096 0.3421058879486587
0.99 erf 0.7761226439766017 0.4231981807089042 0.34236554423103316
0.991 erf 0.7755121286444778 0.4231388079059094 0.34262505303854907
0.992 erf 0.7749016815341836 0.4230794660997196 0.3428844144529506
0.993 erf 0.7742913026167023 0.4230201552737793 0.3431436285562443
0.994 erf 0.7736809918630271 0.422960875411536 0.34340269543042845
0.995 erf 0.773070749244158 0.4229016264964423 0.3436616151574855
0.996 erf 0.7724605747311039 0.42284240851195526 0.3439203878193833
0.997 erf 0.771850468294882 0.4227832214415369 0.3441790134980732
0.998 erf 0.7712404299065175 0.4227240652686539 0.34443749227549236
0.999 erf 0.7706304595370438 0.42266493997677806 0.34469582423356093
1.0 erf 0.7700205571575035 0.4226058455493856 0.3449540094541843
1.01 erf 0.7639252664443474 0.4220165677517393 0.34752792893057866
1.02 erf 0.7578367429320181 0.42143037576372294 0.3500871881369799
1.03 erf 0.7517549578010694 0.4208472360816949 0.3526319432473697
1.04 erf 0.7456798823163074 0.42026713226162477 0.35516227594776373
1.05 erf 0.7396114878226404 0.4196902459887152 0.3576774043548419
1.06 erf 0.7335497457676778 0.4191161609528115 0.36017915356934926
1.07 erf 0.7274946276694063 0.4185450624449968 0.3626667256481027
1.08 erf 0.7214461051391367 0.41797693477303755 0.36514019913910756
1.09 erf 0.7154041498766238 0.41741176178966805 0.36759965459961336
1.1 erf 0.7093687336707319 0.4168495273992381 0.3700451723843529
1.11 erf 0.703339828400091 0.4162902155594768 0.3724768326345803
1.12 erf 0.6973174060283386 0.41573400636626817 0.3748938633815448
1.13 erf 0.6913014386265558 0.4151804878154606 0.37729806545124256
1.14 erf 0.6852918983408334 0.41462984359081134 0.37968865089640963
1.15 erf 0.6792887574150662 0.4140820583731241 0.38206569676000174
1.16 erf 0.6732919881859423 0.4135371163944214 0.3844292820380421
1.17 erf 0.6673015630834707 0.4129950019417178 0.38677948548818775
1.18 erf 0.6613174546315117 0.41245569935870763 0.3891163856197062
1.19 erf 0.655339635442855 0.4119193878263675 0.3914392172734133
1.2 erf 0.6493680782416436 0.41138565836435026 0.39374976246798127
1.21 erf 0.6434027558306368 0.4108546937242859 0.3960472401519321
1.22 erf 0.637443641113997 0.41032647898575175 0.3983317256112889
1.23 erf 0.6314907070921234 0.4098009987820842 0.40060329604904077
1.24 erf 0.6255439268620583 0.40927823780444933 0.40286202840020885
1.25 erf 0.6196032736178934 0.4087581808034655 0.4051079993226442
1.26 erf 0.6136687206456656 0.40824100676788666 0.4073404471993619
1.27 erf 0.6077402413459211 0.40772630835056506 0.4095611411687503
1.28 erf 0.6018178092004681 0.4072142680950821 0.4117693038085512
1.29 erf 0.5959013977953128 0.40670487150217854 0.41396500843699535
1.3 erf 0.5899909808153104 0.4061981036248333 0.4161483302741568
1.31 erf 0.5840865320444637 0.4056939495761512 0.4183193442483132
1.32 erf 0.578188025366213 0.40519239453093325 0.420478124987438
1.33 erf 0.5722954347581186 0.4046936180626016 0.422623910962641
1.34 erf 0.5664087343147481 0.40419721294612937 0.4247584648578836
1.35 erf 0.5605278982136702 0.40370336229592674 0.4268810094229816
1.36 erf 0.5546529007387204 0.4032120520530354 0.4289916158348087
1.37 erf 0.5487837162744462 0.4027232677047408 0.4310903571791261
1.38 erf 0.5429203193062959 0.4022369948002181 0.4331773062313493
1.39 erf 0.5370626844208122 0.4017532189520695 0.43525253544859355
1.4 erf 0.5312107863000617 0.40127212115782873 0.4373152797147731
1.41 erf 0.5253645997450461 0.4007932926666288 0.4393673022421073
1.42 erf 0.519524099640658 0.4003169180055901 0.44140782227106723
1.43 erf 0.5136892609794863 0.3998429835721558 0.4434369086969185
1.44 erf 0.5078600588560073 0.3993714752990357 0.4454546323546325
1.45 erf 0.502036468466684 0.3989023791820818 0.44746106375506095
1.46 erf 0.4962184651100714 0.3984356812818147 0.4494562730773855
1.47 erf 0.49040602418093904 0.3979715649328897 0.45143948767648595
1.48 erf 0.4845991211944569 0.39750961805224366 0.4534124789120056
1.49 erf 0.47879773174976836 0.3970500274954248 0.45537445856492753
1.5 erf 0.47300183155458253 0.39659278012965826 0.45732549313781756
1.51 erf 0.46721139641906173 0.3961378623408366 0.45926565112971673
1.52 erf 0.46142640225584286 0.3956852605787613 0.461195000706057
1.53 erf 0.4556468250800577 0.39523496135868585 0.46311360969135124
1.54 erf 0.4498726410093483 0.3947869512613941 0.4650215455681723
1.55 erf 0.44410382625788647 0.3943414126036374 0.4669180427787849
1.56 erf 0.4383403571605403 0.3938979369485527 0.46880485011296374
1.57 erf 0.4325822101362541 0.39345671008807115 0.4706811866839049
1.58 erf 0.42682936171262853 0.3930177194122209 0.47254711627245066
1.59 erf 0.42108178851970757 0.39258095183040265 0.47440270463883927
1.6 erf 0.41533946728991744 0.39214639431636045 0.47624801720302257
1.61 erf 0.4096023748580103 0.3917140339096698 0.47808311903788964
1.62 erf 0.4038704881609986 0.3912838577157508 0.47990807486878917
1.63 erf 0.3981437842320166 0.3908560481142766 0.48172212152673843
1.64 erf 0.39242224022473815 0.3904301981526323 0.4835269945164728
1.65 erf 0.3867058333761938 0.39000649364442214 0.48532191556687987
1.66 erf 0.3809945410316029 0.38958492251064947 0.4871069456691098
1.67 erf 0.3752883406380112 0.3891654721860145 0.4888821478058309
1.68 erf 0.3695872097441585 0.388748130169472 0.49064758461698565
1.69 erf 0.3638911260003538 0.38833288402569527 0.49240331839336204
1.7 erf 0.35820006715834385 0.3879197213850329 0.4941494110765761
1.71 erf 0.35251401106495694 0.38750882584128093 0.4958850969534607
1.72 erf 0.3468329356870711 0.38709978961054453 0.4976121080999959
1.73 erf 0.3411568190734384 0.3866927996840813 0.4993296639077149
1.74 erf 0.33548563938008136 0.38628784451885806 0.501037822539024
1.75 erf 0.3298193748637117 0.38588491207288816 0.5027366441910144
1.76 erf 0.3241580038815419 0.38548399036788433 0.5044261887192155
1.77 erf 0.31850150489109996 0.3850850674907344 0.5061065156313206
1.78 erf 0.31284985645004415 0.3846881315934076 0.5077776840875542
1.79 erf 0.30720303721597 0.3842931708928529 0.509439752901098
1.8 erf 0.30156102594001855 0.3839003671994333 0.5110919667089835
1.81 erf 0.29592380149166786 0.38350931812289657 0.5127360271401148
1.82 erf 0.29029134282068303 0.3831202088021617 0.5143711642945998
1.83 erf 0.2846636289823281 0.3827330282731982 0.5159974332471187
1.84 erf 0.2790406391307645 0.38234776507635526 0.517614891082994
1.85 erf 0.2734223525188042 0.3819644078146801 0.5192235945504238
1.86 erf 0.26780874849767566 0.38158294515534147 0.5208236000546138
1.87 erf 0.2621998065167843 0.3812033658294894 0.5224149636584934
1.88 erf 0.2565955061234695 0.3808256586321065 0.5239977410834842
1.89 erf 0.25099582695650846 0.38045000496673614 0.5255711814159032
1.9 erf 0.24540074877108098 0.38007600504057215 0.5271369678333138
1.91 erf 0.23981025140034262 0.3797038435238918 0.5286943352110812
1.92 erf 0.23422431478080763 0.37933351002920473 0.5302433355525822
1.93 erf 0.22864291894565314 0.37896499366854786 0.5317840228836784
1.94 erf 0.22306604402442654 0.3785982836152264 0.533316450900595
1.95 erf 0.217493670242769 0.3782333691052264 0.5348406729642434
1.96 erf 0.21192577792213552 0.3778702394370363 0.5363567421012108
1.97 erf 0.2063623474795122 0.3775088839714613 0.5378647110047939
1.98 erf 0.20080335942073613 0.37714948515621716 0.5393638270800933
1.99 erf 0.19524879436601217 0.37679164283980127 0.5408557675880681
2.0 erf 0.18969863301055612 0.3764355426819515 0.5423397660158276
2.01 erf 0.1841528561505439 0.3760811748666654 0.5438158713333727
2.02 erf 0.17861144467622658 0.37572852906377513 0.5452841345829093
2.03 erf 0.17307437957160765 0.3753775950025953 0.5467446064869023
2.04 erf 0.16754164191413357 0.37502836247337046 0.5481973374423694
2.05 erf 0.1620132128743823 0.3746808213270666 0.5496423775220758
2.06 erf 0.15648907371575027 0.37433496147515605 0.5510797764757684
2.07 erf 0.15096920578748518 0.37399096796698567 0.5525087735348122
2.08 erf 0.14545359055120466 0.37364843711429624 0.553931053363915
2.09 erf 0.13994220953996295 0.3733075571303255 0.5553458415382289
2.1 erf 0.1344350443852047 0.3729683187640046 0.5567531840464872
2.11 erf 0.12893207680960383 0.3726307122264944 0.558153129040973
2.12 erf 0.12343328862670822 0.37229472778636075 0.559545724365994
2.13 erf 0.11793866174060863 0.37196035577110675 0.5609310175519062
2.14 erf 0.11244817814560615 0.3716275865669431 0.5623090558164565
2.15 erf 0.1069618199258715 0.37129641061855 0.5636798860661634
2.16 erf 0.1014795692551107 0.37096681842883844 0.5650435548977077
2.17 erf 0.09600140838947024 0.37063899524040955 0.5663993036501567
2.18 erf 0.09052731969444672 0.37031253880294546 0.5677488030468223
2.19 erf 0.08505728560331005 0.3699876374491816 0.5690912811490482
2.2 erf 0.07959128864445075 0.3696642825183299 0.5704267808239427
2.21 erf 0.07412931143409685 0.3693424648013563 0.5717553471384436
2.22 erf 0.0686713366759375 0.3690221751441752 0.5730770248657013
2.23 erf 0.06321734716077754 0.36870340444921623 0.5743918584790335
2.24 erf 0.05776732576617882 0.36838614367517614 0.5756998921533789
2.25 erf 0.052321255456113436 0.36807038383676466 0.5770011697667831
2.26 erf 0.046879119280605064 0.36775611600444824 0.5782957349018913
2.27 erf 0.041440900375373735 0.3674433313041933 0.5795836308474487
2.28 erf 0.0360065819547708 0.3671322130146696 0.5808641101495542
2.29 erf 0.03057614733850178 0.3668223647633956 0.5821388107967483
2.3 erf 0.025149579910292985 0.3665139728240057 0.5834069725321255
2.31 erf 0.01972686314505112 0.36620702914316655 0.584668635010177
2.32 erf 0.014307980601607095 0.36590152512104496 0.5859238400708682
2.33 erf 0.008892915922333877 0.36559745220993745 0.5871726292768107
2.34 erf 0.0034816528327819007 0.36529480191582175 0.5884150439073341
2.35 erf -0.0019258248586819793 0.36499356579809744 0.5896511249600087
2.36 erf -0.007329533261239307 0.3646937354693197 0.5908809131521942
2.37 erf -0.012729488401983957 0.3643953025949336 0.5921044489225905
2.38 erf -0.01812570622628762 0.3640982588930062 0.593321772432794
2.39 erf -0.023518202604973837 0.3638027877415918 0.5945321388344986
2.4 erf -0.028906993307198814 0.363508494402642 0.5957371712346466
2.41 erf -0.03429209404239497 0.3632155651646986 0.5969361124043888
2.42 erf -0.03967352043272121 0.3629239925632732 0.598128998916141
2.43 erf -0.04505128802041747 0.3626337685762102 0.5993158695669837
2.44 erf -0.0504254122681953 0.3623448852305031 0.6004967628938754
2.45 erf -0.055795908559609364 0.36205733460389594 0.6016717171675579
2.46 erf -0.06116279219941667 0.3617711088246187 0.6028407703941
2.47 erf -0.06652607841395053 0.361486200071117 0.6040039603164654
2.48 erf -0.07188578235148424 0.36120260057178133 0.6051613244160805
2.49 erf -0.0772419190825977 0.36092030260467656 0.6063128999144015
2.5 erf -0.08259450360054621 0.36063929849727094 0.6074587237744813
2.51 erf -0.08794355082842475 0.3603597700466278 0.60859806079795
2.52 erf -0.09328907559209942 0.3600813275856578 0.6097325048072351
2.53 erf -0.09863109266207037 0.3598041557208891 0.6108613087181273
2.54 erf -0.10396961672598093 0.3595282475827581 0.611984505998202
2.55 erf -0.10930466239595327 0.3592535957424368 0.613102132339309
2.56 erf -0.11463624420898433 0.35898019281700255 0.6142142231918941
2.57 erf -0.11996437662730486 0.3587080314710523 0.6153208137588794
2.58 erf -0.12528907403875023 0.35843710441643806 0.6164219389971931
2.59 erf -0.1306103507571197 0.35816740441199774 0.6175176336193213
2.6 erf -0.13592822102254543 0.3578989242632851 0.6186079320948554
2.61 erf -0.14124269900184983 0.3576316568223014 0.6196928686520374
2.62 erf -0.14655379878891628 0.35736559498722614 0.6207724772793023
2.63 erf -0.15186153441200423 0.35710092138779054 0.6218460224950844
2.64 erf -0.1571659198060349 0.35683724645803905 0.6229150894920515
2.65 erf -0.16246696885541478 0.3565747555475709 0.6239789313409211
2.66 erf -0.16776469536589667 0.35631344235865475 0.6250375785640041
2.67 erf -0.17305911307206978 0.3560533000172194 0.6260910639705377
2.68 erf -0.17835023563774444 0.35579432169180836 0.6271394201470654
2.69 erf -0.1836380766563126 0.3555365005952834 0.6281826794509671
2.7 erf -0.18892264965110406 0.35527982998456714 0.6292208740119444
2.71 erf -0.1942039680757448 0.35502430316037775 0.630254035733526
2.72 erf -0.19948204531451297 0.35476991346696574 0.6312821962945694
2.73 erf -0.20475689468269076 0.3545166542918512 0.6323053871507566
2.74 erf -0.21002852942692618 0.3542645190655608 0.6333236395360853
2.75 erf -0.21529696272557786 0.3540135012613668 0.6343369844643548
2.76 erf -0.22056220769612223 0.3537637831877786 0.6353446910285674
2.77 erf -0.22582427736708066 0.35351497771840656 0.6363483260033238
2.78 erf -0.2310831847213375 0.35326726977944056 0.6373471475248115
2.79 erf -0.23633894266766164 0.3530206536420308 0.6383411832013689
2.8 erf -0.24159156404826243 0.352775122990257 0.6393304629643072
2.81 erf -0.2468410616391703 0.3525306715473703 0.6403150165416777
2.82 erf -0.2520874481505777 0.3522872930775653 0.6412948734515403
2.83 erf -0.25733073622719194 0.35204498138573054 0.6422700630033795
2.84 erf -0.26257093844857216 0.3518037303171944 0.6432406142995388
2.85 erf -0.2678080673294807 0.351563533757471 0.6442065562366498
2.86 erf -0.2730421353202208 0.3513243856320078 0.645167917507055
2.87 erf -0.27827315480698145 0.3510862799059333 0.6461247266002248
2.88 erf -0.28350113811217637 0.3508492105838066 0.647077011804166
2.89 erf -0.28872609749478406 0.35061317170936673 0.6480248012068277
2.9 erf -0.2939480451577625 0.3503783444804498 0.6489673717786419
2.91 erf -0.2991669932198475 0.3501443457876016 0.6499062653668018
2.92 erf -0.3043829537590279 0.3499113593351863 0.6508407485113881
2.93 erf -0.30959593878394154 0.34967937995369197 0.651770845975997
2.94 erf -0.31480596024144214 0.3494484018801143 0.6526965848651334
2.95 erf -0.3200130300169617 0.3492184193870904 0.6536179920997796
2.96 erf -0.325217159934841 0.3489894267847216 0.6545350944104632
2.97 erf -0.33041836175865913 0.34876141842033825 0.65544791833858
2.98 erf -0.33561664719156203 0.3485343886782586 0.6563564902377373
2.99 erf -0.3408120278765927 0.3483083319795486 0.6572608362750909
3.0 erf -0.3460045153970157 0.3480832427817831 0.658160982432674
3.01 erf -0.3511941212766394 0.34785911557880755 0.6590569545087195
3.02 erf -0.35638085698014654 0.3476359449005016 0.6599487781189761
3.03 erf -0.3615647339134094 0.3474137253125429 0.6608364786980147
3.04 erf -0.3667457634238165 0.34719245141617283 0.6617200815005304
3.05 erf -0.3719239568076722 0.3469723029063164 0.6625988730176984
3.06 erf -0.377099325281957 0.34675290144334286 0.663474367132332
3.07 erf -0.38227188002780843 0.3465344291117176 0.6643458404523973
3.08 erf -0.3874416321618852 0.3463168812862036 0.6652133149975218
3.09 erf -0.3926085927439176 0.34610025274353795 0.6660768151379542
3.1 erf -0.39777277277705236 0.34588453829254506 0.6669363650800596
3.11 erf -0.4029341832081592 0.34566973277600693 0.6677919888592003
3.12 erf -0.4080928349281485 0.34545583107044425 0.6686437103409526
3.13 erf -0.41324873877227297 0.34524282808589163 0.6694915532223429
3.14 erf -0.41840190552044154 0.34503071876567465 0.6703355410330751
3.15 erf -0.42355234589752255 0.3448194980861865 0.671175697136754
3.16 erf -0.428700070573651 0.3446091610566678 0.6720120447320973
3.17 erf -0.43384509016453254 0.34439970271898557 0.6728446068541438
3.18 erf -0.438987415231743 0.3441911181474151 0.6736734063754516
3.19 erf -0.4441270562830322 0.3439834024484218 0.6744984660072905
3.2 erf -0.4492640237799814 0.3437767372731867 0.6753190678464248
3.21 erf -0.4543983281086399 0.34357074194392384 0.6761367266515553
3.22 erf -0.4595299796246395 0.34336560039537034 0.6769507151258747
3.23 erf -0.4646589886234367 0.34316130851928645 0.6777610527325582
3.24 erf -0.46978536534811943 0.3429578615812247 0.6785677613889308
3.25 erf -0.4749091199897233 0.34275525487539954 0.6793708628669345
3.26 erf -0.480030262687529 0.34255348372672867 0.6801703787853354
3.27 erf -0.4851488035293501 0.34235254349063216 0.6809663306108286
3.28 erf -0.49026475255182156 0.342152429552825 0.6817587396591632
3.29 erf -0.4953781197406859 0.3419531373291112 0.682547627096262
3.3 erf -0.5004889150310823 0.34175466226517875 0.6833330139393325
3.31 erf -0.5055971483078268 0.341556999836396 0.6841149210579716
3.32 erf -0.5107028294057003 0.3413601455476088 0.6848933691752623
3.33 erf -0.5158059681097262 0.3411640949329393 0.6856683788688642
3.34 erf -0.5209065741554522 0.3409688435555862 0.6864399705720945
3.35 erf -0.5260046572292305 0.3407743870076245 0.687208164575005
3.36 erf -0.5311002269684917 0.3405807209098092 0.6879729810254489
3.37 erf -0.5361932929694311 0.3403880258071548 0.6887337101126929
3.38 erf -0.5412838647574321 0.3401959248720141 0.6894918422874328
3.39 erf -0.546371951832429 0.34000460080858086 0.6902466589122787
3.4 erf -0.5514575636389554 0.3398140500146978 0.6909981769548597
3.41 erf -0.5565407095739614 0.3396242682530704 0.6917464158622154
3.42 erf -0.5616213989871133 0.33943525131161306 0.6924913949545456
3.43 erf -0.5666996411810614 0.3392469950055706 0.6932331334171088
3.44 erf -0.5717754454117081 0.3390594951773374 0.693971650301203
3.45 erf -0.5768488208884697 0.33887274769627007 0.6947069645251707
3.46 erf -0.5819197767745439 0.338686748458501 0.6954390948753952
3.47 erf -0.5869883221871686 0.33850149338675367 0.6961680600072925
3.48 erf -0.5920544661978853 0.33831697843015796 0.6968938784462934
3.49 erf -0.5971182178327954 0.3381331995640682 0.6976165685888214
