#1=α 2=act 3=ϕ 4=ϵg 5=q 
0.085 erf 1.385785581468077 0.2519048712987241 0.02288769927764882
0.086 erf 1.3853971310495266 0.2518792117079453 0.0231534476669367
0.087 erf 1.3850087172611654 0.25185355761229516 0.02341911490470038
0.088 erf 1.384620340096024 0.2518279089988819 0.02368470110380932
0.089 erf 1.3842319995471524 0.25180226585445664 0.023950206380846304
0.09 erf 1.3838436956076172 0.25177662816578067 0.024215630852303386
0.091 erf 1.3834554282705045 0.2517509959196377 0.02448097463444789
0.092 erf 1.383067197528918 0.2517253691028353 0.024746237843318197
0.093 erf 1.3826790033759795 0.251699747702204 0.025011420594724273
0.094 erf 1.38229084580483 0.251674131704598 0.025276523004248118
0.095 erf 1.3819027248086269 0.25164852109689395 0.02554154518724447
0.096 erf 1.3815146403805476 0.2516229158659924 0.025806487258841312
0.097 erf 1.381126592513786 0.25159731599881646 0.026071349333940518
0.098 erf 1.380738581201555 0.2515717214823122 0.026336131527218372
0.099 erf 1.380350606436585 0.2515461418671897 0.02660073502740382
0.1 erf 1.3799626682131072 0.2515205583469416 0.026865354355022443
0.101 erf 1.3795747665239233 0.2514949798106202 0.027129897533411686
0.102 erf 1.3791869013623004 0.251469406561365 0.027394361406612392
0.103 erf 1.3787990727215402 0.2514438385974553 0.027658745972144436
0.104 erf 1.3784112805949633 0.2514182759063713 0.02792305133922725
0.105 erf 1.3780235249759076 0.25139271847523265 0.028187277620828757
0.106 erf 1.3776358058577287 0.2513671662911671 0.028451424929836648
0.107 erf 1.3772481232338003 0.25134161934132515 0.028715493378923238
0.108 erf 1.3768604770975135 0.25131607761287894 0.028979483080541074
0.109 erf 1.3764728674422775 0.25129054109302307 0.02924339414692354
0.11 erf 1.3760852942615192 0.25126500976897453 0.029507226690085236
0.111 erf 1.3756977575486822 0.2512394836279724 0.029770980821822564
0.112 erf 1.375310257297229 0.25121396265727797 0.03003465665371438
0.113 erf 1.3749227935006392 0.25118844684417413 0.030298254297122396
0.114 erf 1.3745353661524096 0.25116293617596613 0.03056177386319185
0.115 erf 1.3741479752455525 0.25113744021927403 0.03082511652493169
0.116 erf 1.3737606207745872 0.2511119401383991 0.031088476813070632
0.117 erf 1.373373302732596 0.2510864448354244 0.03135176275448968
0.118 erf 1.372986021113129 0.2510609546150895 0.031614971181780506
0.119 erf 1.37259877590977 0.2510354694760998 0.03187810208840119
0.12 erf 1.3722115671161208 0.251009989406293 0.03214115558006276
0.121 erf 1.3718243947258004 0.2509845143931404 0.03240413176626303
0.122 erf 1.3714372587324455 0.2509590444241213 0.03266703075642984
0.123 erf 1.37105015912971 0.25093357948673617 0.032929852659784355
0.124 erf 1.3706630959112647 0.2509081195685064 0.03319259758533697
0.125 erf 1.370276069070798 0.25088266465697484 0.03345526564188729
0.126 erf 1.3698890786020153 0.25085721473970596 0.03371785693802506
0.127 erf 1.3695021244986392 0.250831769804285 0.03398037158213039
0.128 erf 1.3691152067544095 0.25080632983831874 0.03424280968237457
0.129 erf 1.3687283253630833 0.2507808948294344 0.03450517134672011
0.13 erf 1.3683414803184348 0.25075546476528093 0.03476745668292185
0.131 erf 1.3679546716137496 0.2507300492310906 0.03502956682375316
0.132 erf 1.367567899243829 0.25070462935669197 0.03529169635800091
0.133 erf 1.3671811632020272 0.25067921405956706 0.0355537532947289
0.134 erf 1.3667944634821703 0.25065380364619605 0.03581573445374175
0.135 erf 1.3664078000781166 0.2506283981157044 0.03607763982449434
0.136 erf 1.3660211729837417 0.2506029974562716 0.03633946950932344
0.137 erf 1.3656345821929392 0.2505776016557063 0.03660122361439375
0.138 erf 1.3652480276996186 0.2505522107018237 0.03686290224581003
0.139 erf 1.3648615094977063 0.25052682458245956 0.03712450550947873
0.14 erf 1.364475027581146 0.25050144328546947 0.0373860335111038
0.141 erf 1.364088581943898 0.25047606679872997 0.037647486356186664
0.142 erf 1.3637021725799388 0.25045069511013773 0.037908864150027116
0.143 erf 1.3633157994832625 0.25042532820760965 0.03817016699772356
0.144 erf 1.3629294626478798 0.2503999660790829 0.03843139500417346
0.145 erf 1.3625431620678174 0.25037460871251493 0.03869254827407415
0.146 erf 1.3621568977371195 0.25034925609588343 0.038953626911923014
0.147 erf 1.3617706696498462 0.25032390821718614 0.03921463102201804
0.148 erf 1.361384477799567 0.2502985746779399 0.039475461734052544
0.149 erf 1.3609983221813728 0.2502732365780165 0.03973631362247098
0.15 erf 1.3606122027889014 0.2502479028482789 0.03999709471149199
0.151 erf 1.3602261196162628 0.2502225737968077 0.040257801810040406
0.152 erf 1.3598400726575994 0.250197249423146 0.04051843490359923
0.153 erf 1.3594540619070705 0.2501719297158198 0.040778994091069116
0.154 erf 1.3590680873588525 0.25014661466298066 0.04103947947521603
0.155 erf 1.3586821490071377 0.2501213042527854 0.0412998911587559
0.156 erf 1.358296246846135 0.25009599847340996 0.04156022924421468
0.157 erf 1.3579103808700694 0.25007069731305026 0.04182049383392401
0.158 erf 1.3575245510731826 0.2500454007599211 0.04208068503002164
0.159 erf 1.3571387574497324 0.2500201088022572 0.04234080293445154
0.16 erf 1.3567529999939933 0.2499948214283125 0.0426008476489648
0.161 erf 1.356367278700255 0.24996953862636032 0.04286081927511984
0.162 erf 1.3559815935628245 0.2499442603846932 0.04312071791428282
0.163 erf 1.3555959445760246 0.24991898669162285 0.043380543667628516
0.164 erf 1.3552103317341941 0.2498937175354806 0.04364029663614008
0.165 erf 1.3548247550316885 0.2498684529046165 0.04389997692061034
0.166 erf 1.3544392144623694 0.24984320241489666 0.044159485681239924
0.167 erf 1.3540537100216248 0.24981794713998406 0.04441901741270842
0.168 erf 1.353668241703385 0.2497926960224546 0.04467848018421139
0.169 erf 1.3532828095020524 0.24976744937186612 0.04493787079552024
0.17 erf 1.352897413412061 0.24974220718817586 0.04519718922818456
0.171 erf 1.3525120534278634 0.2497169694602603 0.04545643557762422
0.172 erf 1.3521267295439265 0.2496917361766169 0.04571560994315786
0.173 erf 1.351741441754734 0.2496665073257479 0.045974712424063556
0.174 erf 1.351356190054785 0.24964128289617346 0.04623374311943805
0.175 erf 1.350970974438595 0.24961606287643232 0.04649270212819199
0.176 erf 1.350585794900695 0.249590847255082 0.04675158954905025
0.177 erf 1.3502006514356322 0.24956563602069856 0.04701040548055254
0.178 erf 1.3498155440379689 0.24954042916187663 0.04726915002105362
0.179 erf 1.3494304727022846 0.24951522666722875 0.047527823268723984
0.18 erf 1.3490454374231728 0.24949002852538685 0.047786425321549975
0.181 erf 1.3486604381952445 0.24946483472500008 0.048044956277334495
0.182 erf 1.348275475013125 0.24943964525473697 0.0483034162336975
0.183 erf 1.3478905478714556 0.2494144601032834 0.048561805288076174
0.184 erf 1.3475056567643824 0.2493892889039933 0.048820024602973716
0.185 erf 1.3471208016875837 0.24936411269819014 0.04907826864833375
0.186 erf 1.3467359826352723 0.249338940442915 0.04933644551373956
0.187 erf 1.3463511996021345 0.2493137724493676 0.04959455198826465
0.188 erf 1.3459664525828898 0.24928860871791284 0.049852588049581925
0.189 erf 1.3455817415722735 0.24926344923776142 0.05011055378977285
0.19 erf 1.3451970665650363 0.24923829399774147 0.050368449304855366
0.191 erf 1.3448124275559448 0.24921314298668384 0.05062627469081584
0.192 erf 1.34442782453978 0.249187996193437 0.0508840300434672
0.193 erf 1.3440432575113401 0.24916285360686735 0.051141715458444204
0.194 erf 1.3436587264654372 0.24913771521585862 0.05139933103120392
0.195 erf 1.3432742313968995 0.24911258100931252 0.05165687685702552
0.196 erf 1.3428897723005706 0.2490874509761485 0.051914353031011405
0.197 erf 1.3425053491713093 0.2490623251053031 0.052171759648087235
0.198 erf 1.34212096200399 0.24903720338573115 0.05242909680300239
0.199 erf 1.341736610793502 0.2490120858064045 0.05268636459033045
0.2 erf 1.34135229553475 0.24898697235631248 0.05294356310446957
0.201 erf 1.3409680162226545 0.24896186302446205 0.05320069243964291
0.202 erf 1.3405837728516359 0.2489367674647777 0.05345765373316353
0.203 erf 1.3401995654176557 0.2489116666802248 0.05371464148384952
0.204 erf 1.3398153939152013 0.24888656964501055 0.053971563777730165
0.205 erf 1.3394312583392365 0.2488614766721398 0.05422841739166009
0.206 erf 1.3390471586847565 0.248836387762379 0.054485202299484975
0.207 erf 1.3386630949467728 0.2488113029052593 0.05474191859008234
0.208 erf 1.3382790671203115 0.24878622208992304 0.05499856635630708
0.209 erf 1.3378950752004137 0.2487611453055157 0.05525514569099172
0.21 erf 1.3375111191821365 0.24873607254119853 0.05551165668680283
0.211 erf 1.337127199060551 0.2487110037861503 0.05576809943623617
0.212 erf 1.3367433148307444 0.24868593902956637 0.056024474031617
0.213 erf 1.3363594664878171 0.24866087826065922 0.05628078056510036
0.214 erf 1.3359756540268866 0.24863582146865806 0.05653701912867173
0.215 erf 1.335591877443084 0.248610768642809 0.056793189814146994
0.216 erf 1.3352081367315554 0.2485857197723748 0.057049292713173244
0.217 erf 1.3348244318874622 0.24856067484663497 0.057305327917228935
0.218 erf 1.3344407629059811 0.2485356338548853 0.05756129551762425
0.219 erf 1.334057129782303 0.24851059678643939 0.057817195605501734
0.22 erf 1.333673532511633 0.24848556363062607 0.05807302827183646
0.221 erf 1.333289971088675 0.24846054406058032 0.058328694657440894
0.222 erf 1.332906445509681 0.2484355190435368 0.05858438923411979
0.223 erf 1.33252295576942 0.2484104975697077 0.05884002010987737
0.224 erf 1.3321395018631397 0.2483854799538104 0.05909558405080636
0.225 erf 1.3317560837861193 0.24836046619701027 0.05935108102696329
0.226 erf 1.331372701533653 0.24833545628915973 0.0596065111239908
0.227 erf 1.3309893551010499 0.2483104502197184 0.05986187443154662
0.228 erf 1.3306060444836338 0.24828544797814764 0.06011717103927495
0.229 erf 1.3302227696767435 0.2482604495539239 0.060372401036661624
0.23 erf 1.3298395306757316 0.24823545493654026 0.06062756451302891
0.231 erf 1.3294563274759656 0.2482104641155059 0.06088266155753592
0.232 erf 1.3290731600728283 0.24818547708034586 0.06113769225917903
0.233 erf 1.328690028461716 0.24816049382060132 0.06139265670679206
0.234 erf 1.3283069326380403 0.24813551432582978 0.06164755498904669
0.235 erf 1.3279238725972267 0.2481105385856041 0.06190238719445303
0.236 erf 1.3275408483347158 0.24808556658951356 0.06215715341135965
0.237 erf 1.327157859845962 0.24806059832716337 0.06241185372795431
0.238 erf 1.3267749071264348 0.24803563378817384 0.06266648823226395
0.239 erf 1.3263919901716177 0.248010672962182 0.06292105701215542
0.24 erf 1.326009108977009 0.24798571583884046 0.06317556015533576
0.241 erf 1.325626263537601 0.24796077210952017 0.06342989883138425
0.242 erf 1.3252434538499416 0.24793582270759668 0.06368426743588482
0.243 erf 1.3248606799090892 0.2479108766384689 0.06393857412133205
0.244 erf 1.324477941710581 0.24788593421849353 0.06419281564433449
0.245 erf 1.3240952392499872 0.24786099544923101 0.06444699197120185
0.246 erf 1.3237125725228909 0.24783606032085623 0.06470110318432415
0.247 erf 1.3233299415248905 0.2478111288231458 0.06495514937014137
0.248 erf 1.3229473462515986 0.24778620094587753 0.06520913061508882
0.249 erf 1.322564786698642 0.2477612766788441 0.06546304700545055
0.25 erf 1.322182262861662 0.2477363560118533 0.06571689862735472
0.251 erf 1.321799774736313 0.24771143893472836 0.06597068556677317
0.252 erf 1.3214173223182648 0.2476865254373078 0.06622440790952251
0.253 erf 1.3210349056032005 0.24766161550944557 0.06647806574126397
0.254 erf 1.320652524586818 0.2476367091410103 0.06673165914750383
0.255 erf 1.3202701792648286 0.24761180632188648 0.06698518821359377
0.256 erf 1.3198878696329577 0.24758690704197348 0.0672386530247314
0.257 erf 1.3195055956869457 0.24756201129118557 0.06749205366596044
0.258 erf 1.319123357422546 0.24753711905945244 0.06774539022217081
0.259 erf 1.3187411548355261 0.2475122303367185 0.06799866277809971
0.26 erf 1.3183589879216684 0.2474873451129434 0.06825187141833107
0.261 erf 1.3179768566762458 0.24746247310123234 0.06850491731046617
0.262 erf 1.3175947610960943 0.24743759519427863 0.06875799483378074
0.263 erf 1.3172127011765524 0.24741272041573262 0.06901101215848897
0.264 erf 1.3168306769134395 0.2473878490837771 0.06926396603000101
0.265 erf 1.3164486883026065 0.24736298120036251 0.06951685641092255
0.266 erf 1.316066735339919 0.24733811675597017 0.06976968338052843
0.267 erf 1.3156848180212555 0.24731325574067922 0.07002244702218284
0.268 erf 1.3153029363425097 0.24728839814456838 0.07027514741925402
0.269 erf 1.314921090299588 0.24726354395773045 0.07052778465496583
0.27 erf 1.3145392798884115 0.24723869317027297 0.0707803588123926
0.271 erf 1.314157505104914 0.24721384577231792 0.07103286997446012
0.272 erf 1.3137757659450437 0.24718900175400177 0.07128531822394475
0.273 erf 1.3133940624047626 0.24716416110547582 0.07153770364347467
0.274 erf 1.3130123944800465 0.24713932381690557 0.07179002631552986
0.275 erf 1.3126307621668845 0.247114489878471 0.07204228632244258
0.276 erf 1.3122491654612793 0.2470896592803667 0.0722944837463974
0.277 erf 1.311867604359248 0.2470648320128014 0.07254661866943184
0.278 erf 1.3114860788568206 0.2470400080659984 0.07279869117343644
0.279 erf 1.311104588950041 0.24701518743019493 0.0730507013401554
0.28 erf 1.3107231346349666 0.24699037009564306 0.07330264925118668
0.281 erf 1.310341715907143 0.24696556580061454 0.07355443604225598
0.282 erf 1.3099603327636873 0.24694075539042756 0.07380625613455961
0.283 erf 1.3095789852002089 0.24691594790998952 0.07405801769002883
0.284 erf 1.3091976732128023 0.24689114367949333 0.07430971744119282
0.285 erf 1.3088163967975917 0.24686634270127555 0.07456135534698778
0.286 erf 1.308435155950716 0.24684154496611044 0.07481293148370266
0.287 erf 1.3080539506683269 0.2468167504643643 0.07506444593175948
0.288 erf 1.3076727809465902 0.24679195918640234 0.07531589877159223
0.289 erf 1.307291646781685 0.24676717112260357 0.07556729008349729
0.29 erf 1.306910548169804 0.24674238626336023 0.07581861994762794
0.291 erf 1.306529485107153 0.24671760459907885 0.07606988844399501
0.292 erf 1.3061484575899502 0.24669282612017973 0.07632109565246692
0.293 erf 1.3057674656144298 0.2466680508170968 0.07657224165276974
0.294 erf 1.3053865091768362 0.24664327868027827 0.07682332652448792
0.295 erf 1.3050055882734297 0.24661850970018553 0.07707435034706434
0.296 erf 1.3046247029004823 0.24659374386729402 0.07732531319980056
0.297 erf 1.30424385305428 0.24656898117209292 0.07757621516185743
0.298 erf 1.3038630387311219 0.246544221605085 0.07782705631225523
0.299 erf 1.3034822599273201 0.2465194651567864 0.07807783672987381
0.3 erf 1.3031015166392004 0.24649471181772728 0.07832855649345315
0.301 erf 1.3027208088631013 0.24646996157845116 0.0785792156815935
0.302 erf 1.3023401365948462 0.2464452242019735 0.0788297154190284
0.303 erf 1.3019594998318387 0.24642048048703846 0.07908025012817908
0.304 erf 1.301578898569966 0.2463957394994765 0.07933072798138464
0.305 erf 1.3011983328056012 0.2463710015614475 0.07958114569931751
0.306 erf 1.3008178025351487 0.24634626667567144 0.07983150323728148
0.307 erf 1.300437307755026 0.24632153483321445 0.08008180066856983
0.308 erf 1.3000568484616635 0.24629680602473053 0.08033203807065037
0.309 erf 1.299676424651505 0.24627208024087086 0.08058221552101084
0.31 erf 1.299296036321008 0.24624735747229928 0.08083233309700791
0.311 erf 1.2989156834666415 0.24622263770969352 0.08108239087586135
0.312 erf 1.2985353660848886 0.24619792094374376 0.08133238893465507
0.313 erf 1.298155084172246 0.24617320716515378 0.08158232735033642
0.314 erf 1.2977748377252214 0.24614849636464053 0.08183220619971698
0.315 erf 1.2973946267403371 0.24612378853293385 0.08208202555947305
0.316 erf 1.297014451214128 0.24609908366077657 0.08233178550614545
0.317 erf 1.2966343111431415 0.24607438173892485 0.08258148611613997
0.318 erf 1.2962542065239384 0.24604968275814806 0.08283112746572763
0.319 erf 1.295874137353092 0.24602498670922773 0.08308070963104547
0.32 erf 1.2954941036271888 0.24600029358295927 0.08333023268809597
0.321 erf 1.2951141053428277 0.24597560337015026 0.08357969671274798
0.322 erf 1.2947341424966212 0.24595091606162184 0.08382910178073676
0.323 erf 1.2943542150851939 0.24592623164820768 0.08407844796766413
0.324 erf 1.2939743231046517 0.2459015599176194 0.08432763640497563
0.325 erf 1.2935944665526893 0.24587688162209523 0.08457686148181688
0.326 erf 1.2932146454254763 0.24585220584838718 0.08482603139683241
0.327 erf 1.2928348597196706 0.24582753292059828 0.08507514285969203
0.328 erf 1.2924551094319603 0.24580286284182873 0.08532419582210513
0.329 erf 1.2920753945590466 0.2457781956034356 0.08557319035436907
0.33 erf 1.2916957150976436 0.24575353119635782 0.08582212653099626
0.331 erf 1.2913160710444782 0.2457288696115319 0.08607100442652665
0.332 erf 1.2909364623962898 0.24570421083990562 0.0863198241153751
0.333 erf 1.2905568891498307 0.24567955487243945 0.08656858567182632
0.334 erf 1.2901773513018657 0.24565490170010673 0.08681728917003513
0.335 erf 1.289797848849172 0.24563025131389318 0.08706593468402578
0.336 erf 1.2894183817885396 0.24560560370479673 0.08731452228769336
0.337 erf 1.289038950116771 0.24558095886382791 0.08756305205480316
0.338 erf 1.2886595538306815 0.24555631678200973 0.08781152405899184
0.339 erf 1.2882801929270986 0.24553167745037752 0.0880599383737665
0.34 erf 1.2879008674028627 0.24550704085997913 0.08830829507250613
0.341 erf 1.2875215772548267 0.2454824070018743 0.08855659422846122
0.342 erf 1.2871423224798555 0.24545777586713546 0.08880483591475415
0.343 erf 1.286763103074827 0.2454331474468473 0.0890530202043797
0.344 erf 1.286383919036631 0.2454085217321066 0.08930114717020465
0.345 erf 1.2860047703621706 0.2453838987140221 0.08954921688496913
0.346 erf 1.2856256570483608 0.2453592783837153 0.08979722942128565
0.347 erf 1.2852465790915941 0.24533467055392447 0.09004508593187487
0.348 erf 1.284867536489861 0.24531005592971356 0.0902929807442225
0.349 erf 1.284488529239617 0.2452854436190886 0.09054082209642157
0.35 erf 1.2841095573378085 0.2452608339480916 0.09078860668782052
0.351 erf 1.2837306207814119 0.2452362269201995 0.09103633446657297
0.352 erf 1.2833517195674167 0.2452116225270578 0.09128400549999036
0.353 erf 1.2829728536928244 0.2451870207598885 0.09153161985963701
0.354 erf 1.2825940231546489 0.2451624216099101 0.09177917761711303
0.355 erf 1.2822152279499166 0.24513782506835183 0.09202667884389977
0.356 erf 1.281836468075666 0.24511323112645514 0.09227412361135427
0.357 erf 1.2814577435289478 0.24508863977547357 0.09252151199070942
0.358 erf 1.2810790543068253 0.2450640510066721 0.09276884405307421
0.359 erf 1.2807004004063736 0.24503946481132793 0.093016119869434
0.36 erf 1.2803217818246801 0.2450148811807296 0.09326333951065047
0.361 erf 1.2799431985588448 0.24499030010617748 0.09351050304746263
0.362 erf 1.2795646506059792 0.24496572157898408 0.09375761055048622
0.363 erf 1.2791861379632075 0.24494114559047342 0.09400466209021426
0.364 erf 1.278807660627666 0.24491657213198076 0.09425165773701753
0.365 erf 1.2784292185965027 0.24489200119485371 0.09449859756114477
0.366 erf 1.278050811866878 0.24486743277045125 0.09474548163272263
0.367 erf 1.277672440435965 0.24484286685014375 0.09499231002175586
0.368 erf 1.2772941043009478 0.24481830342531322 0.09523908279812816
0.369 erf 1.2769158034590231 0.24479374248735322 0.09548580003160201
0.37 erf 1.2765375379068615 0.24476919387806903 0.09573236286190273
0.371 erf 1.2761593076427407 0.24474463824748047 0.09597896562154021
0.372 erf 1.275781112663394 0.24472008472838522 0.09622551655826656
0.373 erf 1.275402952966048 0.2446955336489821 0.09647201235915678
0.374 erf 1.2750248285479584 0.24467098501312423 0.09671845296882968
0.375 erf 1.274646739406394 0.2446464388127305 0.0969648384517415
0.376 erf 1.2742686855386358 0.24462189503929144 0.09721116887664465
0.377 erf 1.2738906669419765 0.24459735368429267 0.09745744431233475
0.378 erf 1.2735126836137205 0.24457281473923034 0.09770366482749451
0.379 erf 1.2731347355511844 0.24454827819561242 0.09794983049068792
0.38 erf 1.2727568227516968 0.24452374404495753 0.09819594137036082
0.381 erf 1.272378945212598 0.24449921227879595 0.09844199753484027
0.382 erf 1.27200110293124 0.24447468288866875 0.09868799905233558
0.383 erf 1.2716232959049871 0.24445015586612875 0.09893394599093831
0.384 erf 1.271245524131215 0.24442563120273952 0.09917983841862212
0.385 erf 1.2708677876073118 0.24440110889007557 0.09942567640324362
0.386 erf 1.270490086330677 0.2443765889197231 0.09967146001254218
0.387 erf 1.2701124202987217 0.24435207128327885 0.09991718931414045
0.388 erf 1.269734789508869 0.24432755597235098 0.10016286437554413
0.389 erf 1.269357193958554 0.24430304297855857 0.10040848526414267
0.39 erf 1.2689796336452235 0.24427853229353164 0.10065405204720933
0.391 erf 1.2686021085663357 0.24425402390891124 0.1008995647919016
0.392 erf 1.2682246187193607 0.2442295178163492 0.10114502356526082
0.393 erf 1.2678471641017806 0.24420501400750852 0.1013904284342133
0.394 erf 1.2674697447105467 0.24418052235403326 0.10163568053676225
0.395 erf 1.2670923605442284 0.2441560234493724 0.10188097418843721
0.396 erf 1.2667150115998398 0.24413152645183647 0.1021262176569281
0.397 erf 1.2663376978748908 0.2441070316918019 0.10237140761752442
0.398 erf 1.2659604193669212 0.2440825391734946 0.10261654401134267
0.399 erf 1.2655831760734821 0.24405804888910462 0.10286162689999753
0.4 erf 1.2652059679921375 0.24403356083038721 0.10310665634944252
0.401 erf 1.2648287951204622 0.24400907498909286 0.10335163242568156
0.402 erf 1.2644516574560423 0.24398459135698153 0.10359655519461172
0.403 erf 1.2640745549964767 0.2439601099258242 0.10384142472201646
